species,decimalLatitude,decimalLongitude,eventDate,week,month,year,month.day,yearday,MonthName,source,family
Anax longipes,33.975647,-84.267974,2023-08-06,31,8,2023,6,218,August,iNAT,Aeshnidae
Argia fumipennis,33.97576,-84.268072,2023-08-06,31,8,2023,6,218,August,iNAT,Coenagrionidae
Libellula incesta,33.97577,-84.268063,2023-08-06,31,8,2023,6,218,August,iNAT,Libellulidae
Argia fumipennis,33.975743,-84.268055,2023-08-06,31,8,2023,6,218,August,iNAT,Coenagrionidae
Tramea carolina,33.975798,-84.268086,2023-08-06,31,8,2023,6,218,August,iNAT,Libellulidae
Ischnura posita,34.6664884205,-83.3079893309,2023-08-05,31,8,2023,5,217,August,iNAT,Coenagrionidae
Plathemis lydia,32.418945,-81.7490166667,2023-08-05,31,8,2023,5,217,August,iNAT,Libellulidae
Perithemis tenera,33.998200438,-84.3842211017,2023-08-05,31,8,2023,5,217,August,iNAT,Libellulidae
Celithemis eponina,33.9020197765,-83.387007573099993,2023-08-05,31,8,2023,5,217,August,iNAT,Libellulidae
Libellula incesta,33.9940803173,-84.3855690087,2023-08-05,31,8,2023,5,217,August,iNAT,Libellulidae
Libellula vibrans,33.9658570617,-84.2460153669,2023-08-05,31,8,2023,5,217,August,iNAT,Libellulidae
Perithemis tenera,32.7863519212,-84.7444871543,2023-08-05,31,8,2023,5,217,August,iNAT,Libellulidae
Pachydiplax longipennis,32.7551313527,-84.6682974547,2023-08-05,31,8,2023,5,217,August,iNAT,Libellulidae
Celithemis eponina,30.753579,-84.726606,2023-08-05,31,8,2023,5,217,August,iNAT,Libellulidae
Libellula incesta,30.754483,-84.72597,2023-08-05,31,8,2023,5,217,August,iNAT,Libellulidae
Pachydiplax longipennis,33.7677949472,-84.2797365691,2023-08-05,31,8,2023,5,217,August,iNAT,Libellulidae
Argia tibialis,34.173725,-84.1979133333,2023-08-05,31,8,2023,5,217,August,iNAT,Coenagrionidae
Plathemis lydia,32.938075,-85.0208361667,2023-08-05,31,8,2023,5,217,August,iNAT,Libellulidae
Erythemis simplicicollis,31.9567319754,-81.0244744392,2023-08-05,31,8,2023,5,217,August,iNAT,Libellulidae
Erythemis simplicicollis,31.9567046668,-81.0249304147,2023-08-05,31,8,2023,5,217,August,iNAT,Libellulidae
Pachydiplax longipennis,31.5442338338,-83.4039656952,2023-08-05,31,8,2023,5,217,August,iNAT,Libellulidae
Erythemis simplicicollis,31.2339630127,-81.3879470825,2023-08-05,31,8,2023,5,217,August,iNAT,Libellulidae
Perithemis tenera,31.9519314121,-81.0375894792,2023-08-05,31,8,2023,5,217,August,iNAT,Libellulidae
Brachymesia gravida,32.3286793885,-81.2560812081,2023-08-05,31,8,2023,5,217,August,iNAT,Libellulidae
Plathemis lydia,33.804644,-84.1711219722,2023-08-05,31,8,2023,5,217,August,iNAT,Libellulidae
Libellula incesta,33.9358833333,-84.4470966667,2023-08-04,31,8,2023,4,216,August,iNAT,Libellulidae
Pachydiplax longipennis,33.4849235147,-84.0707982432,2023-08-04,31,8,2023,4,216,August,iNAT,Libellulidae
Libellula vibrans,33.7893188445,-84.3249961021,2023-08-04,31,8,2023,4,216,August,iNAT,Libellulidae
Argia fumipennis,33.4581633333,-82.1469333333,2023-08-04,31,8,2023,4,216,August,iNAT,Coenagrionidae
Argia tibialis,33.7894057992,-84.3248583941,2023-08-04,31,8,2023,4,216,August,iNAT,Coenagrionidae
Libellula vibrans,30.754606,-84.726081,2023-08-04,31,8,2023,4,216,August,iNAT,Libellulidae
Plathemis lydia,30.754668,-84.726107,2023-08-04,31,8,2023,4,216,August,iNAT,Libellulidae
Libellula vibrans,33.9423699531,-83.3391848213,2023-08-04,31,8,2023,4,216,August,iNAT,Libellulidae
Celithemis eponina,30.753562,-84.726637,2023-08-04,31,8,2023,4,216,August,iNAT,Libellulidae
Plathemis lydia,33.6608038841,-84.5593738894,2023-08-04,31,8,2023,4,216,August,iNAT,Libellulidae
Perithemis tenera,33.5506792143,-83.7359322022,2023-08-04,31,8,2023,4,216,August,iNAT,Libellulidae
Plathemis lydia,34.0381971667,-84.0248721667,2023-08-04,31,8,2023,4,216,August,iNAT,Libellulidae
Plathemis lydia,34.3040503366,-84.1764054893,2023-08-04,31,8,2023,4,216,August,iNAT,Libellulidae
Argia sedula,33.9311416667,-83.3721277778,2023-08-04,31,8,2023,4,216,August,iNAT,Coenagrionidae
Erythemis simplicicollis,30.753648,-84.726834,2023-08-03,31,8,2023,3,215,August,iNAT,Libellulidae
Perithemis tenera,30.753662,-84.726823,2023-08-03,31,8,2023,3,215,August,iNAT,Libellulidae
Libellula incesta,30.754448,-84.726119,2023-08-03,31,8,2023,3,215,August,iNAT,Libellulidae
Libellula vibrans,33.9514671,-84.859943,2023-08-03,31,8,2023,3,215,August,iNAT,Libellulidae
Progomphus obscurus,33.9514671,-84.859943,2023-08-03,31,8,2023,3,215,August,iNAT,Gomphidae
Argia tibialis,33.9514671,-84.859943,2023-08-03,31,8,2023,3,215,August,iNAT,Coenagrionidae
Libellula luctuosa,33.8547973633,-84.1073989868,2023-08-03,31,8,2023,3,215,August,iNAT,Libellulidae
Libellula vibrans,33.8637716667,-84.3768,2023-08-03,31,8,2023,3,215,August,iNAT,Libellulidae
Erythemis simplicicollis,34.12801,-84.4488979722,2023-08-03,31,8,2023,3,215,August,iNAT,Libellulidae
Pachydiplax longipennis,33.6232364676,-84.4520647328,2023-08-03,31,8,2023,3,215,August,iNAT,Libellulidae
Plathemis lydia,33.6231040889,-84.4520503398,2023-08-03,31,8,2023,3,215,August,iNAT,Libellulidae
Hagenius brevistylus,34.4392720997,-85.1482278997,2023-08-03,31,8,2023,3,215,August,iNAT,Gomphidae
Argia fumipennis,33.5899326883,-84.0619616175,2023-08-03,31,8,2023,3,215,August,iNAT,Coenagrionidae
Plathemis lydia,33.929375,-83.15455,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Libellula incesta,32.8881716667,-83.8040083333,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Plathemis lydia,33.8555076997,-83.9683387,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Celithemis elisa,30.753638,-84.725895,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Libellula axilena,33.8991394043,-84.0292434692,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Somatochlora tenebrosa,34.128453,-84.44746,2023-08-02,31,8,2023,2,214,August,iNAT,Corduliidae
Argia tibialis,33.8783165178,-84.4420785536,2023-08-02,31,8,2023,2,214,August,iNAT,Coenagrionidae
Argia tibialis,33.8783063661,-84.442097181,2023-08-02,31,8,2023,2,214,August,iNAT,Coenagrionidae
Ischnura posita,33.9094073619,-84.3241601585,2023-08-02,31,8,2023,2,214,August,iNAT,Coenagrionidae
Libellula vibrans,33.9873510027,-83.3846578075,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Pachydiplax longipennis,33.9087559733,-84.3255934255,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Libellula incesta,33.9245277778,-83.3758527778,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Calopteryx maculata,34.6600036621,-84.6661605835,2023-08-02,31,8,2023,2,214,August,iNAT,Calopterygidae
Perithemis tenera,31.2823768845,-83.8854769897,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Dythemis velox,34.3065772707,-84.1702855281,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Plathemis lydia,33.8045666667,-84.3041805556,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Argia moesta,33.592357215,-84.0868850166,2023-08-02,31,8,2023,2,214,August,iNAT,Coenagrionidae
Pachydiplax longipennis,34.6323521333,-84.866625275,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Pachydiplax longipennis,33.626877,-83.799347,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Libellula incesta,33.626375,-83.800277,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Libellula vibrans,33.623222,-83.801478,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Plathemis lydia,33.625583,-83.798147,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Plathemis lydia,33.7810760941,-83.2558134855,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Libellula luctuosa,33.78245,-83.25805,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Plathemis lydia,33.782483,-83.258783,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Plathemis lydia,33.7630765729,-83.2675909405,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Plathemis lydia,33.7631007549,-83.2676947972,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Argia apicalis,33.7630158655,-83.2676367477,2023-08-02,31,8,2023,2,214,August,iNAT,Coenagrionidae
Erythemis simplicicollis,33.7630857129,-83.2676958663,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Libellula vibrans,33.7352399718,-83.2592377715,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Plathemis lydia,33.735267,-83.2592,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Plathemis lydia,33.732897,-83.263979,2023-08-02,31,8,2023,2,214,August,iNAT,Libellulidae
Celithemis eponina,32.826530416,-84.8497219261,2023-08-01,31,8,2023,1,213,August,iNAT,Libellulidae
Celithemis amanda,30.753661,-84.726258,2023-08-01,31,8,2023,1,213,August,iNAT,Libellulidae
Plathemis lydia,33.9288666667,-83.1539916667,2023-08-01,31,8,2023,1,213,August,iNAT,Libellulidae
Pachydiplax longipennis,34.1686944444,-83.4623194444,2023-08-01,31,8,2023,1,213,August,iNAT,Libellulidae
Calopteryx maculata,34.2476539612,-83.1515808105,2023-08-01,31,8,2023,1,213,August,iNAT,Calopterygidae
Erythemis simplicicollis,33.938757795,-83.8892398861,2023-08-01,31,8,2023,1,213,August,iNAT,Libellulidae
Plathemis lydia,34.2493515015,-83.1500549316,2023-08-01,31,8,2023,1,213,August,iNAT,Libellulidae
Libellula incesta,33.9518840068,-83.3575670421,2023-08-01,31,8,2023,1,213,August,iNAT,Libellulidae
Pantala hymenaea,34.1153762034,-84.4954515747,2023-08-01,31,8,2023,1,213,August,iNAT,Libellulidae
Erythemis simplicicollis,31.9574083333,-81.0171055,2023-08-01,31,8,2023,1,213,August,iNAT,Libellulidae
Pachydiplax longipennis,34.6918245,-83.7679739,2023-08-01,31,8,2023,1,213,August,iNAT,Libellulidae
Libellula incesta,34.6918245,-83.7679739,2023-08-01,31,8,2023,1,213,August,iNAT,Libellulidae
Calopteryx maculata,31.8751666667,-81.6062466667,2023-08-01,31,8,2023,1,213,August,iNAT,Calopterygidae
Pachydiplax longipennis,34.225189209,-83.6049880981,2023-07-31,31,7,2023,31,212,July,iNAT,Libellulidae
Argia bipunctulata,32.4643133333,-84.995155,2023-07-31,31,7,2023,31,212,July,iNAT,Coenagrionidae
Plathemis lydia,33.9013332286,-83.3851443367,2023-07-31,31,7,2023,31,212,July,iNAT,Libellulidae
Celithemis eponina,30.754115,-84.726687,2023-07-31,31,7,2023,31,212,July,iNAT,Libellulidae
Plathemis lydia,30.754616,-84.725919,2023-07-31,31,7,2023,31,212,July,iNAT,Libellulidae
Enallagma signatum,34.3617709793,-84.1523625445,2023-07-31,31,7,2023,31,212,July,iNAT,Coenagrionidae
Libellula luctuosa,34.3536389297,-84.1458644327,2023-07-31,31,7,2023,31,212,July,iNAT,Libellulidae
Orthemis ferruginea,30.754437,-84.726305,2023-07-31,31,7,2023,31,212,July,iNAT,Libellulidae
Ischnura posita,34.3533557566,-84.1456930497,2023-07-31,31,7,2023,31,212,July,iNAT,Coenagrionidae
Pachydiplax longipennis,30.9327031254,-83.1956489147,2023-07-31,31,7,2023,31,212,July,iNAT,Libellulidae
Macromia taeniolata,33.3963014885,-84.6087352979,2023-07-31,31,7,2023,31,212,July,iNAT,Macromiidae
Libellula incesta,33.9727780949,-84.34193323,2023-07-31,31,7,2023,31,212,July,iNAT,Libellulidae
Pachydiplax longipennis,33.85,-84.1,2023-07-31,31,7,2023,31,212,July,iNAT,Libellulidae
Pachydiplax longipennis,34.128396,-84.449983,2023-07-31,31,7,2023,31,212,July,iNAT,Libellulidae
Enallagma civile,33.9412625272,-84.3089623242,2023-07-31,31,7,2023,31,212,July,iNAT,Coenagrionidae
Plathemis lydia,34.4534606934,-84.6968002319,2023-07-30,30,7,2023,30,211,July,iNAT,Libellulidae
Celithemis eponina,33.5208888889,-82.1782527778,2023-07-30,30,7,2023,30,211,July,iNAT,Libellulidae
Pachydiplax longipennis,34.0198631287,-84.1242980957,2023-07-30,30,7,2023,30,211,July,iNAT,Libellulidae
Argia apicalis,33.8240255793,-84.4144573539,2023-07-30,30,7,2023,30,211,July,iNAT,Coenagrionidae
Orthemis ferruginea,32.1869944444,-81.3288361111,2023-07-30,30,7,2023,30,211,July,iNAT,Libellulidae
Libellula axilena,31.98945,-81.291695,2023-07-30,30,7,2023,30,211,July,iNAT,Libellulidae
Celithemis eponina,33.9625892639,-83.9801940918,2023-07-30,30,7,2023,30,211,July,iNAT,Libellulidae
Erythemis simplicicollis,31.6419,-81.2795633333,2023-07-30,30,7,2023,30,211,July,iNAT,Libellulidae
Celithemis eponina,33.9601135254,-83.9792098999,2023-07-30,30,7,2023,30,211,July,iNAT,Libellulidae
Perithemis tenera,30.75401,-84.72666,2023-07-30,30,7,2023,30,211,July,iNAT,Libellulidae
Celithemis eponina,33.929445,-83.1541528333,2023-07-29,30,7,2023,29,210,July,iNAT,Libellulidae
Erythemis simplicicollis,33.6571383333,-83.7329116667,2023-07-29,30,7,2023,29,210,July,iNAT,Libellulidae
Libellula vibrans,34.0303843244,-84.3106487766,2023-07-29,30,7,2023,29,210,July,iNAT,Libellulidae
Plathemis lydia,33.8115218187,-84.8444388807,2023-07-29,30,7,2023,29,210,July,iNAT,Libellulidae
Libellula incesta,34.0303843244,-84.3106487766,2023-07-29,30,7,2023,29,210,July,iNAT,Libellulidae
Libellula vibrans,32.7397510055,-84.6859461468,2023-07-29,30,7,2023,29,210,July,iNAT,Libellulidae
Libellula vibrans,32.6435496596,-84.6295697592,2023-07-29,30,7,2023,29,210,July,iNAT,Libellulidae
Pachydiplax longipennis,33.5895334446,-84.0686238218,2023-07-29,30,7,2023,29,210,July,iNAT,Libellulidae
Plathemis lydia,33.5258923264,-84.7049670246,2023-07-29,30,7,2023,29,210,July,iNAT,Libellulidae
Plathemis lydia,33.7643990107,-84.2945806303,2023-07-28,30,7,2023,28,209,July,iNAT,Libellulidae
Libellula luctuosa,34.165738,-83.605596,2023-07-28,30,7,2023,28,209,July,iNAT,Libellulidae
Pachydiplax longipennis,34.1277825,-84.4488673997,2023-07-28,30,7,2023,28,209,July,iNAT,Libellulidae
Calopteryx maculata,33.7741783333,-84.3270116667,2023-07-28,30,7,2023,28,209,July,iNAT,Calopterygidae
Anax junius,31.6364216667,-81.2734133333,2023-07-28,30,7,2023,28,209,July,iNAT,Aeshnidae
Anax junius,31.6364333333,-81.2734133333,2023-07-28,30,7,2023,28,209,July,iNAT,Aeshnidae
Ischnura hastata,33.5021917707,-82.2265328094,2023-07-27,30,7,2023,27,208,July,iNAT,Coenagrionidae
Pachydiplax longipennis,33.788345,-84.3750833333,2023-07-27,30,7,2023,27,208,July,iNAT,Libellulidae
Pachydiplax longipennis,34.1394611667,-84.2147833333,2023-07-27,30,7,2023,27,208,July,iNAT,Libellulidae
Libellula incesta,32.7752050414,-84.7939721111,2023-07-27,30,7,2023,27,208,July,iNAT,Libellulidae
Libellula incesta,32.6671966084,-84.7638458763,2023-07-27,30,7,2023,27,208,July,iNAT,Libellulidae
Libellula incesta,32.7430269027,-84.6836928003,2023-07-27,30,7,2023,27,208,July,iNAT,Libellulidae
Libellula vibrans,33.682745,-84.3447095,2023-07-27,30,7,2023,27,208,July,iNAT,Libellulidae
Plathemis lydia,34.1369972229,-84.886177063,2023-07-27,30,7,2023,27,208,July,iNAT,Libellulidae
Plathemis lydia,32.6669615384,-85.0843840708,2023-07-27,30,7,2023,27,208,July,iNAT,Libellulidae
Pachydiplax longipennis,33.4696432667,-81.9878267013,2023-07-27,30,7,2023,27,208,July,iNAT,Libellulidae
Argia fumipennis,33.9883346148,-84.3257326057,2023-07-27,30,7,2023,27,208,July,iNAT,Coenagrionidae
Erythrodiplax berenice,31.1300736818,-81.4185458422,2023-07-27,30,7,2023,27,208,July,iNAT,Libellulidae
Celithemis fasciata,33.9882533606,-84.3257993273,2023-07-27,30,7,2023,27,208,July,iNAT,Libellulidae
Celithemis fasciata,33.9881781142,-84.3258727962,2023-07-27,30,7,2023,27,208,July,iNAT,Libellulidae
Celithemis fasciata,33.9881354266,-84.3258746488,2023-07-27,30,7,2023,27,208,July,iNAT,Libellulidae
Pachydiplax longipennis,33.9881203183,-84.3258813986,2023-07-27,30,7,2023,27,208,July,iNAT,Libellulidae
Libellula incesta,33.9881203183,-84.3258813986,2023-07-27,30,7,2023,27,208,July,iNAT,Libellulidae
Libellula luctuosa,33.9881203183,-84.3258813986,2023-07-27,30,7,2023,27,208,July,iNAT,Libellulidae
Dythemis velox,33.9881203183,-84.3258813986,2023-07-27,30,7,2023,27,208,July,iNAT,Libellulidae
Libellula luctuosa,33.9880982261,-84.3258228569,2023-07-27,30,7,2023,27,208,July,iNAT,Libellulidae
Plathemis lydia,33.5345591671,-84.5706328357,2023-07-27,30,7,2023,27,208,July,iNAT,Libellulidae
Ischnura posita,34.2973363573,-85.2001052207,2023-07-26,30,7,2023,26,207,July,iNAT,Coenagrionidae
Pachydiplax longipennis,34.2972732733,-85.2009773841,2023-07-26,30,7,2023,26,207,July,iNAT,Libellulidae
Calopteryx maculata,34.1764602623,-84.1966384649,2023-07-26,30,7,2023,26,207,July,iNAT,Calopterygidae
Pachydiplax longipennis,33.97812,-84.7123633333,2023-07-26,30,7,2023,26,207,July,iNAT,Libellulidae
Libellula incesta,33.928027,-83.330702,2023-07-26,30,7,2023,26,207,July,iNAT,Libellulidae
Plathemis lydia,33.7691166667,-84.3359216667,2023-07-26,30,7,2023,26,207,July,iNAT,Libellulidae
Perithemis tenera,33.5967477,-84.2362667,2023-07-26,30,7,2023,26,207,July,iNAT,Libellulidae
Progomphus obscurus,34.128058,-84.4490339722,2023-07-26,30,7,2023,26,207,July,iNAT,Gomphidae
Libellula vibrans,33.7903416667,-84.311845,2023-07-26,30,7,2023,26,207,July,iNAT,Libellulidae
Celithemis fasciata,33.5870967916,-84.0696747033,2023-07-26,30,7,2023,26,207,July,iNAT,Libellulidae
Libellula incesta,33.5869225533,-84.0698034494,2023-07-26,30,7,2023,26,207,July,iNAT,Libellulidae
Plathemis lydia,33.9321333333,-84.3011033333,2023-07-26,30,7,2023,26,207,July,iNAT,Libellulidae
Libellula vibrans,33.5394607579,-84.5665146201,2023-07-26,30,7,2023,26,207,July,iNAT,Libellulidae
Erythemis simplicicollis,33.4238086955,-82.1481348183,2023-07-26,30,7,2023,26,207,July,iNAT,Libellulidae
Plathemis lydia,33.8683214353,-83.6929404561,2023-07-26,30,7,2023,26,207,July,iNAT,Libellulidae
Erythemis simplicicollis,33.3364868164,-84.2911453247,2023-07-25,30,7,2023,25,206,July,iNAT,Libellulidae
Erythemis simplicicollis,31.2479659869,-81.2868389352,2023-07-25,30,7,2023,25,206,July,iNAT,Libellulidae
Pachydiplax longipennis,33.8136948156,-84.2832139386,2023-07-25,30,7,2023,25,206,July,iNAT,Libellulidae
Erythemis simplicicollis,33.9290966667,-83.1541445,2023-07-25,30,7,2023,25,206,July,iNAT,Libellulidae
Erythemis simplicicollis,31.981255,-81.1591333333,2023-07-25,30,7,2023,25,206,July,iNAT,Libellulidae
Libellula luctuosa,34.1277607,-84.4490413997,2023-07-25,30,7,2023,25,206,July,iNAT,Libellulidae
Enallagma doubledayi,31.5922911997,-81.8942336,2023-07-24,30,7,2023,24,205,July,iNAT,Coenagrionidae
Libellula luctuosa,33.9295783333,-83.1543278333,2023-07-24,30,7,2023,24,205,July,iNAT,Libellulidae
Perithemis tenera,33.929445,-83.1543721667,2023-07-24,30,7,2023,24,205,July,iNAT,Libellulidae
Celithemis eponina,30.754331,-84.726768,2023-07-24,30,7,2023,24,205,July,iNAT,Libellulidae
Perithemis tenera,30.754331,-84.726768,2023-07-24,30,7,2023,24,205,July,iNAT,Libellulidae
Plathemis lydia,34.0272216797,-83.073600769,2023-07-24,30,7,2023,24,205,July,iNAT,Libellulidae
Calopteryx maculata,34.0288391113,-83.0762939453,2023-07-24,30,7,2023,24,205,July,iNAT,Calopterygidae
Libellula luctuosa,32.6367366303,-84.6352843358,2023-07-24,30,7,2023,24,205,July,iNAT,Libellulidae
Argia translata,34.6512997194,-84.608192175,2023-07-24,30,7,2023,24,205,July,iNAT,Coenagrionidae
Celithemis fasciata,33.8873291016,-83.3521652222,2023-07-24,30,7,2023,24,205,July,iNAT,Libellulidae
Libellula luctuosa,33.1185051012,-83.7154842877,2023-07-24,30,7,2023,24,205,July,iNAT,Libellulidae
Tramea carolina,33.887512207,-83.3519058228,2023-07-24,30,7,2023,24,205,July,iNAT,Libellulidae
Celithemis fasciata,33.1185051012,-83.7154842877,2023-07-24,30,7,2023,24,205,July,iNAT,Libellulidae
Pachydiplax longipennis,34.0372271,-84.1899184,2023-07-24,30,7,2023,24,205,July,iNAT,Libellulidae
Libellula luctuosa,33.987089,-84.324847,2023-07-24,30,7,2023,24,205,July,iNAT,Libellulidae
Argia bipunctulata,32.5790833333,-84.4023216667,2023-07-24,30,7,2023,24,205,July,iNAT,Coenagrionidae
Argia bipunctulata,32.5785866667,-84.40297,2023-07-24,30,7,2023,24,205,July,iNAT,Coenagrionidae
Argia apicalis,33.900826083,-83.3868955936,2023-07-24,30,7,2023,24,205,July,iNAT,Coenagrionidae
Libellula auripennis,31.2575833333,-82.3463972222,2023-07-24,30,7,2023,24,205,July,iNAT,Libellulidae
Argia fumipennis,33.8725241009,-84.4525424082,2023-07-23,29,7,2023,23,204,July,iNAT,Coenagrionidae
Argia sedula,33.9267583333,-83.366555,2023-07-23,29,7,2023,23,204,July,iNAT,Coenagrionidae
Argia tibialis,33.9009883233,-83.3854589951,2023-07-23,29,7,2023,23,204,July,iNAT,Coenagrionidae
Libellula incesta,34.8711852828,-85.2907896414,2023-07-23,29,7,2023,23,204,July,iNAT,Libellulidae
Enallagma civile,33.9687383333,-84.27178,2023-07-22,29,7,2023,22,203,July,iNAT,Coenagrionidae
Argia fumipennis,33.970325,-84.2709633333,2023-07-22,29,7,2023,22,203,July,iNAT,Coenagrionidae
Argia fumipennis,33.9759383333,-84.26767,2023-07-22,29,7,2023,22,203,July,iNAT,Coenagrionidae
Enallagma civile,33.9759383333,-84.26767,2023-07-22,29,7,2023,22,203,July,iNAT,Coenagrionidae
Erythemis simplicicollis,33.3858984,-81.9643197997,2023-07-22,29,7,2023,22,203,July,iNAT,Libellulidae
Pachydiplax longipennis,33.9294883333,-83.1542361667,2023-07-22,29,7,2023,22,203,July,iNAT,Libellulidae
Dythemis velox,33.6831359574,-83.3052368605,2023-07-22,29,7,2023,22,203,July,iNAT,Libellulidae
Enallagma daeckii,33.6277204058,-83.8485425779,2023-07-22,29,7,2023,22,203,July,iNAT,Coenagrionidae
